Promoter 315,2.1675906440471644e-05
Promoter 316,7.435840752426697e-05
Promoter 317,0.0001963750994077166
Promoter 318,5.627122731566149e-05
Promoter 319,0.00036504523230542645
Promoter 320,0.0001332135177268721
Promoter 321,6.330513073011917e-05
Promoter 322,9.63214120632879e-05
Promoter 323,0.0003291579699867648
Promoter 324,0.0001289070462486327
Promoter 325,0.00020017914921349476
Promoter 326,0.00022142440850614247
Promoter 327,0.00020635175833230457
Promoter 328,4.371068550412991e-05
Promoter 329,0.00022099376135831852
Promoter 330,0.00036662427184744757
Promoter 331,0.00013005543864282986
Promoter 332,2.906868247811595e-05
Promoter 333,4.6222793866436224e-05
Promoter 334,0.0004249051858529541
Promoter 335,8.98617048459288e-05
Promoter 336,0.0001416111371094389
Promoter 337,7.378421132716838e-05
Promoter 338,0.0001947242853410582
Promoter 339,0.00012639493788632638
Promoter 340,0.00021065822981054395
Promoter 341,6.100834594172483e-06
Promoter 342,0.00016809593670061122
Promoter 343,0.00026291008374651535
Promoter 344,0.0003935397185864438
Promoter 345,0.0025271810124801544
Promoter 346,5.002684367221436e-05
Promoter 347,7.557857444310146e-05
Promoter 348,2.978642772448918e-05
Promoter 349,0.00039224777714297196
Promoter 350,9.402462727489356e-06
Promoter 351,0.0002113759750569172
Promoter 352,0.0001254618690660412
Promoter 353,1.751298401150689e-05
Promoter 354,0.00017268950627739993
Promoter 355,0.0002499188947871598
Promoter 356,5.246717750988335e-05
Promoter 357,0.00026736010427402937
Promoter 358,0.0018043397748576712
Promoter 359,2.46186619506019e-05
Promoter 360,0.0006796329737908146
Promoter 361,0.00043272860903842235
Promoter 362,0.00032592811637808524
Promoter 363,9.330688202852032e-06
Promoter 364,0.000691691093929885
Promoter 365,0.0002555890822335084
Promoter 366,3.861469425487995e-05
Promoter 367,6.086479689245018e-05
Promoter 368,0.0009206518275229463
Promoter 369,1.579039542021113e-05
Promoter 370,0.0002421672461263289
Promoter 371,0.0003113578878767086
Promoter 372,0.00010514967859367868
Promoter 373,0.0002054904640366567
Promoter 374,0.0004989764952786717
